Otoha_FH15_ABC_01,①初めておじさんのチンポ
Otoha_FH15_ABC_01,『初めておじさんのチンポを触ってみてどうだい？』
Otoha_FH15_ABC_01,『んちゅ…、れる…んん…、すごく苦しそう…。こんなにビクビクして…んふ…ちゅぷ、別の生き物みたい…。[改行]匂いも…んん、この鼻の奥を刺激するツンとした匂い…、はあ、あぁ…じゅぷ、っちゅ…これが、おじさん[改行]の…お、おちん…ちんの…匂い、なんだね…。っむ…んふぅ…っ…』
Otoha_FH15_ABC_01,『おじさんのチンポ臭は臭くていやかい？』
Otoha_FH15_ABC_01,『そ、そんなこと…！た、確かにいい匂いではないけど…。ん、はぁ…でも、なんだかドキドキして体が熱く[改行]なって…、えうっ…ちゅ、じゅぷ、ちょ、ちょっとだけ…だけど…、エ…、エッチな気分になっちゃうの…。[改行]だから、き、嫌いじゃないよ？はぁ…ちゅ、じゅぷ…』
Otoha_FH15_ABC_01,『そうかそうか、嫌われたらどうしようかと思っちゃったよ。それより乙羽ちゃん、男性のチンポを舐めるのは[改行]初めてだろう？どんな味がするか詳しく教えてくれるかい？』
Otoha_FH15_ABC_01,『う、うぅ…。そ、その……、しょっぱくて…、少し苦くて…。んふ…ちゅぷ、正直、おいしくはないけど…。[改行]でも、優しく舌を這わせると…、えうっ…じゅる…気持ちよさそうに震えて…んっちゅ…ちょっとカワイイ[改行]かも、とか…。んぐ…ん…』
Otoha_FH15_ABC_01,『はっ…、んっちゅ…お…、おちんちんの…先っぽから、濃くてエッチなお汁が出て来て…ちゅぷ、ん、はぁ…[改行]悦んでるのが分かる、から…その、嬉しい、の…。それに……ちゅ、じゅぷ、おじさんと、こういうこと…[改行]できて幸せなの…。えうっ…じゅる…んぐ…』
Otoha_FH15_ABC_01,『中年おじさんの汚いチンポを美少女の乙羽ちゃんが嬉しそうにむしゃぶってると思うと…おじさんも興奮して[改行]たまらないよ…。ほら、自分でも言ってごらん？今何をしているのか』
Otoha_FH15_ABC_01,『そ、そんな事……。うぅ…、私…、今、大好きなおじさんの…ん、く…おちんちん…を、いやらしく舐めて[改行]ます…。えうっ…ちゅ、じゅぷ、おじさんは汚いって言うけど…確かに、舌で擦りあげると…、んっちゅ…[改行]カスみたいなのが舌や唇にまとわりついて…匂いも凄く濃いけど…、んちゅ…、れる…』
Otoha_FH15_ABC_01,『でも、私は嬉しいの…。おじさんとこういう関係…ちゅぷ、んふ…おちんちんを舐めて気持ちよくする関係に[改行]なれて嬉しいの…。んっちゅ…はあ…』
Otoha_FH15_ABC_01,『乙羽ちゃんは健気でかわいいねぇ…。そんな乙羽ちゃんのフェラがいやらしくて…ほら、おじさんのチンポも[改行]どんどん硬く、大きくなっていくよ…。この前、おじさんが乙羽ちゃんのオマンコをクンニした時みたいに、[改行]今度は乙羽ちゃんがおじさんのチンポをきれいに舐め回して気持ちよくしてね。』
Otoha_FH15_ABC_01,『フェラ…？ク、クン…ニ…？』
Otoha_FH15_ABC_01,『この間、おじさんが乙羽ちゃんのオマンコをいやらしくベロベロ舐め回しただろう？あれをクンニって言う[改行]んだ。そして今、乙羽ちゃんがおじさんのチンポを舐めしゃぶってることをフェラチオって言うんだよ。[改行]あの時、乙羽ちゃんがすごくエッチにイッたように、おじさんをフェラでイカせてほしいんだ。』
Otoha_FH15_ABC_01,『そ、そんなに、エッチに…イ…、イッてたなんて…。恥ずかしい…。ちゅ、じゅぷ、っちゅ…でも、あんな[改行]風に…はっ…、んっちゅ…おじさんも、気持ちよく、……イ…、イッてくれるなら…私も嬉しいよ？じゅる…[改行]んぐ…ちゅぷ、頑張って、フェ…、フェラ、チオ…する、ね…。れる…んん…、はっ…、んっちゅ…』
Otoha_FH15_ABC_02,②おちんちん…こんなに苦しそうに腫れてるのに…
Otoha_FH15_ABC_02,『ん、ぷちゅ…、そ、それより、おじさん、その…、んっ…お、おちんちん…は、痛くないの？はぁっ…、[改行]んっちゅ…くぷっ…、こんなに苦しそうに腫れてるのに…血管も凄く浮いてて…ふぁぅ…んぷ…火傷しそう[改行]なくらい熱いし…。じゅぷ、っちゅ…じゅるるる…だ、大丈夫なの、かな…？』
Otoha_FH15_ABC_02,『痛くはないけどある意味苦しいよ。チンポがこんなにギンギンに勃起してるのは、早く射精したくて堪らない[改行]状態なんだ。』
Otoha_FH15_ABC_02,『んちゅ、じゅぅ…しゃ、射精…って、えと、確か精子が出ること…だよね…？んぐ…にゅちゅ…、それが[改行]できれば、大きくなったおちんちんは…満足するの？んはぁ…、ちゅちゅ…』
Otoha_FH15_ABC_02,『ほとんどの場合、勃起が収まって楽になれるんだ。でもね、乙羽ちゃんがこんなにエッチだから、もっと[改行]射精したい、ぶっかけたい、って性欲がムラついて一回だけじゃ収まらないかもしれないんだよ』
Otoha_FH15_ABC_02,『ぶ、ぶっかけ…って…。う、うぅ…。でも私のせいで、ぼ…、勃起して…はあっ…、んっちゅ…イッても[改行]収まらないなんて…。じゅぷ、っちゅ…じゃ、じゃあ、オチンチンが満足するまで、えうっ…じゅる…[改行]んぐ…責任もっていっぱい舐めてあげる…ね？…っちゅ…じゅるる…』
Otoha_FH15_ABC_02,『はふっ、ん…だから、もし…その…、っちゅ…私の…顔や口を……汚したいって思うなら…ね、ちゅぷ、[改行]んぐ…ん……好きなとき、に…お、思いっきり…射精して、ほしい…の…。にちゅ…はふっ、ん…』
Otoha_FH15_ABC_02,『ああ…、初めてなのに、こんなにチンポにクることを言うなんて…。本当にイヤラシイ子だね。お望みどおり[改行]乙羽ちゃんをザーメン塗れにしないと気が済まないよ。』
Otoha_FH15_ABC_02,『ザ、ザーメン…？』
Otoha_FH15_ABC_02,『そう。精子のことをザーメンっていうんだよ。他にも「チンポ汁」ともいうんだ。男は好きな女の子をザー[改行]メン塗れ、チンポ汁塗れにして興奮するんだよ。
Otoha_FH15_ABC_02,『はふっ、んちゅ…そ、そうなんだ…。でも、私もおじさんの…ザ…、ザーメン…じゅぷ、っちゅ…いっぱい[改行]か、かけてくれ、たら…嬉しい…かも…。っちゅ…えうっ…じゅる…そ、それだけ気持ちよくなってくれた[改行]ってこと…だもんね？んちゅ…、れる…んん…』
Otoha_FH15_ABC_02,『乙羽ちゃんが嬉しく思ってくれるならおじさんも嬉しいよ。じゃあ、いっぱいぶっかけられるように、[改行]おじさんのちんぽにおねだりしてごらん。』
Otoha_FH15_ABC_02,『えっ…、う…、うん…。えうっ…ちゅ、じゅぷ、……お、おじさんの…オチンチン、を…い、いっぱい舐め[改行]るので…じゅる…んぐ…気持ちよくなったら…、その…、私に…ザ、ザーメン……、じゅぷ、っちゅ…チ…[改行]チンポ汁を…いっぱい…気が済むまで、はふっ、ん…ぶ…ぶっかけてくだ…さい…。じゅるる…くちゅぅ…』
Otoha_FH15_ABC_03,③すごく気持ちいいけど、乙羽ちゃんはどうだい？
Otoha_FH15_ABC_03,『あぁ…、すごく気持ちいいけど、おじさんばかりチンポ晒して少し寂しいよ…。乙羽ちゃんはどうだい？』
Otoha_FH15_ABC_03,『んはぁ、ずちゅ…、オチンチンを舐めてると、んちゅ…、れる…頭がボーっとして…、はふっ、ん…全身が[改行]ゾワゾワしちゃう…。』
Otoha_FH15_ABC_03,『そうかそうか…。じゃあ乙羽ちゃんはチンポを舐めながら興奮してるエッチな子なんだねえ…。それじゃあ[改行]今度はオマンコの様子を知りたいな。』
Otoha_FH15_ABC_03,『んはぁ、ずちゅ…、エ、エッチかなんて分かんないけど…、にゅちゅ…、とにかくムズムズ、してるの…。[改行]ちゅ…じゅる…、熱くて…オ…、オマンコの奥の方が……はあ…、ん、く…堪らなくもどかしい、の…。[改行]じゅぷ、っちゅ…いじりたくて…、何かで擦り上げたくて…ふぁふ…っ仕方ないよぉ…。はぁ…、あぁ…』
Otoha_FH15_ABC_03,『それは乙羽ちゃんのオマンコが、この前みたいに気持ちよくなりたがってる証拠なんだ。』
Otoha_FH15_ABC_03,『そ、それは…、そう…かも…。ちゅぷぷ…、んはぁ…、でも、今は…おじさんのおちんちんを、…ちゅぷ、[改行]んぐ…舐めしゃぶってるのも気持ちいいの…。はっ…、んっちゅ…この前シてくれたように…、今度は[改行]私が…。あっ、おちんちんがまた大きくなって…。じゅちゅっ、すごい…。ちゅ、じゅぷ、っちゅ…』
Otoha_FH15_ABC_03,『乙羽ちゃんがすごくエッチなことを言うから、おじさんもすごく興奮してチンポも大きくなったんだよ。[改行]ほら、もっと教えて？おじさんのチンポを喜ばせてほしいんだ。』
Otoha_FH15_ABC_03,『えうっ…ちゅ、じゅぷ、オ…、オマンコが……は…、恥ずかしい、けど…、お漏らし…したみたいに、ずちゅ[改行]ちゅ…、んんっ…、グショグショに濡れて…。っちゅ…じゅるる…下着を咥え込むほど…ヒクついてるの…。[改行]ん……じゅぷぷっ…』
Otoha_FH15_ABC_03,『んっちゅ…ふぁぅ…オマンコに食い込んで…物欲しそうにうねって…、ちゅぷ、んぐ…少し刺激されるけど…[改行]逆にもっと欲しくなっちゃう…。んふ…ちゅぷ、ん…、オチンチン舐めながら気持ちよくなってるのに…[改行]じゅぷ、っちゅ…オマンコも、もっともっと…、って、…ちゅ、エッチな要求してるの…。ふぁぅ…んふ…』
Otoha_FH15_ABC_03,『あぁ、すごいよ…。おじさんのチンポも乙羽ちゃんにエッチな要求してるだろう？うまくできたらご褒美を[改行]シてあげないとねぇ…。』
Otoha_FH15_ABC_04,④私、ちゃんと出来てる？
Otoha_FH15_ABC_04,『んちゅ…、れる…んん…、おじさん…、ど、どう、かな…？じゅる…んぐ…私、ちゃんと出来てる？[改行]ちゅっ…、き、気持ち、いい…？んぐ…にゅちゅぅ…』
Otoha_FH15_ABC_04,『そうだなぁ…、おじさんのチンポはどうなってるかな？』
Otoha_FH15_ABC_04,『……？？う、うん…。っ、んちゅ、じゅぅ…さ、先っぽを刺激すると…大きく跳ねて…、じゅぷ、っちゅ…[改行]さ、竿は…ドクドク…って、んぐ…脈動してすごいの…。じゅぅ…ふぁぅ…んぷ…き…、金玉…も、苦し[改行]そうに…、パンパンに膨らんでるよ…？っちゅ…えうっ…じゅる…』
Otoha_FH15_ABC_04,『それはチンポが凄く気持ちよくなってるってことだよ。だから、初めてにしてはとても上手にできているん[改行]だよ。』
Otoha_FH15_ABC_04,『んぷ…ちゅぷぷ…、そう、なんだ…。えへへ、ちょっと嬉しい、かも。っ、んちゅ、じゅぅ…[改行]私、頑張るから…ちゅぷ…、もっと気持ちよくなって…。色んなこと教えてほしいの。にゅちゅぅ…はふっ、ん…』
Otoha_FH15_ABC_04,『いい心がけだね。じゃあ、もっと思いっきりむしゃぶってごらん？[改行]大丈夫。下品だなんて思わないから』
Otoha_FH15_ABC_04,『う、うん…。はっ、んん、ちゅっ…、んぶっ…、ブジュッ…じゅぽぉ……。にゅちゅぅ…ぶちゅちゅぅ…ッ。[改行]ど…、どう…、かな？こんな感じで…いいの？』
Otoha_FH15_ABC_04,『そうだよ…。でも、もっと舌を強く押し当てながら擦りつけてごらん。裏筋や亀頭の先も強くしたり弱くし[改行]たり、刺激に緩急をつけるんだ。ねちっこく弄ぶようにやってごらん。』
Otoha_FH15_ABC_04,『ふぅ、んちゅ…、強く……。ぶじゅっ、じゅぶぶぶっ…、ぐちゅぅ……ずぞぞぞぉ…。んん…、弱く……。[改行]ちゅっ、ピチュっ…、れちゅぅ…レロレロ…。先っぽ…あっ、汁がいっぱい溢れて…。んん、すっごく[改行]濃いよぉ…。』
Otoha_FH15_ABC_04,『ああ、本当に上手だねぇ…。エッチなお勉強も優秀だからおじさんも教え甲斐があるよ。』
Otoha_FH15_ABC_05,⑤お口でじゅっぽし咥えてほしいけど…
Otoha_FH15_ABC_05,『乙羽ちゃんのぷっくりネットリした舌で舐められて凄く気持ちいいよ…。それだけにお口でじゅっぽし咥えて[改行]ほしいけど、それはまだ早いかな。』
Otoha_FH15_ABC_05,『んふ…ちゅぷ、ん、はぁ…え？舐める以外のやり方があるの…？っ、んちゅ、じゅぅ…お、おじさんは…[改行]そっちの方が好き…、なの…？にゅちゅぅ…はふっ、ん…』
Otoha_FH15_ABC_05,『どっちも好きだけど、言ってしまえばそっちの方が気持ちいいことが多いんだよ。だから男は咥えてもらう[改行]のが好きだし、それ専用のＡＶもあるんだ。おじさんも持ってるよ。勉強のために一緒に観てみるかい？』
Otoha_FH15_ABC_05,『え、い、いや…ちょっと気になっただけで、っ、んちゅ、じゅぅ…そこまでしなくても…。んはぁ、ずちゅ[改行]…、そ、それに…、おじさんに直接教えてもらいたい、し…。っちゅ…えうっ…じゅる…エッチな動画[改行]じゃなくて、ちゅぷ、……わ、私だけで、ぼ…、勃起して…気持ちよくなってほしいもん…。』
Otoha_FH15_ABC_05,『妬いてるなんてすごく可愛いよ。でも、やっぱり乙羽ちゃんにはまだ早いからやめておくよ。』
Otoha_FH15_ABC_05,『そ、そうなの？っちゅ…えうっ…じゅる…でも、おじさんのためなら…頑張れるのに…。んふ…ちゅぷ、[改行]せめて、どういうことするのか教えて？にゅちゅぅ…はふっ、ん…』
Otoha_FH15_ABC_05,『そうだなぁ…。基本はチンポを口で咥え込んで激しくジュポジュポ舌や口内でシゴきあげるんだよ。舌で[改行]裏筋を擦り上げて、ムチムチの唇が肉竿をジュップリと優しく圧迫しながらシゴいて、とても気持ちいい[改行]んだ。』
